Originalnummer	Stichworte	A-Nummern	Buch	PostkartenNr
3612	Meine Frau unterrichtet jetzt zuhause.	3612
3611	Historische Wasserburg	3611
3610	Die Lösung ist Fotze	3610
3609	Wenn Dresden erneut vom Hochwasser heimgesucht wird	3609
3608	Deutschland im Biathlonfieber	3608
3607	Widerstand Widerstand	3607
3606	Ich will ein Kind von dir	3606
3605	Aber nein - Kiwis isst man mit dem Löffel	3605
3604	Mein Mann trägt halt gerne eine Unterhose auf dem Kopf	3604
3603	Ich weiß, dass er lügt, aber mir gefällt, was er sagt	3603
3602	Ein neuer Cartoon?	3602
3601	Schaden am Beispiel von Uli Hoeneß	3601
3600	die Unterschiede der Gehirne von Mann und Frau	3600
3599	The Dementalist	3599
3598	Rauchen ist tödlich	3598
3597	Dieser Zwerg lügt	3597
3596	nicht mehr zum Golfspielen nach Schottland.	3596
3595	Ich sage nichts ohne meinen Anwalt	3595
3594	Schaf rechts	3594
3593	Harte Zäpfchen	3593
3592	Männerstrumpfhosen	3592
3591	Mein Mann hat die Schaukel ganz alleine aufgehängt	3591
3590	An Karneval keine Spielzeugwaffen	3590
3589	Ravels Klavierkonzert für die linke Hand	3589
3588	an der Grenze zum Burnout	3588
3587	Man nennt ihn die Brillenschlange	3587
3586	Warum Frauke Petry kurze Haare hat	3586
3585	Hattest du mal was mit dem Briefträger?	3585
3584	Und die Sahne?	3584
3583	Ihnen gefällt nur meine Gürtelrose	3583
3582	Die Anschaffung eines Konzertflügels	3582
3581	Mein Ghostzeichner	3581
3580	Ein winzig kleiner Penis zählt nicht als Behinderung	3580
3579	Umbra umbra umbra täterää	3579
3578	Meine kolossalen Wimpern	3578
3577	Plötzlich rutschte das Funkemariechen eine Handbreit tiefer.	3577
3576	Von wegen Klimaerwärmung Hö hö hö	3576
3575	Der Doppler-Effekt im Straßenverkehr	3575
3574	Ich trage übrigens auch Implantate	3574
3573	Und wie lange schon halten Sie sich für Robinson Crusoe?	3573
3572	Als Zukunftsangst?	3572
3571	Woran man Tierfreunde erkennt	3571
3570	Mein Mann friert immer so leicht an den Ohren	3570
3569	verbrennen wir einfach eine Hexe	3569
3568	Habe ich jetzt etwa das Rentier gefickt?	3568
3567	Diese verfluchte Erdrotation	3567
3566	Da ist ein Haar in meiner Nase	3566
3565	PC-Tastatur für Popsongtexter	3565
3564	Wie die Forschungsreisen der Enterprise finanziert wurden	3564
3563	Was hat Dein Mann eigentlich zum Geburtstag gekriegt?	3563
3562	Du hättest sie nicht in rosa nehmen sollen	3562
3561	Amazon-Dash-Button	3561
3560	Der Akku schafft bis zu 1,5 Waschgänge	3560
3559	Offensichtlich ist Ihr Gehirn eine flache Scheibe, Herr Naidoo	3559
3558	Im Sommer sollten Topmodels keine Bürojobs annehmen	3558
3557	Windeln für jung alt	3557
3556	Alexander Dobrindt reagiert	3556
3555	Schutzwall gegen ostdeutsche Wirtschaftsflüchtlinge	3555
3554	Die Krefelder Rheinkakophonie	3554
3553	Leihmutter in der Familienvideothek	3553
3552	Ein weiterer Fall für Captain Silbentrenn	3552
3551	Ein Ausbruch des Yellowstone-Vulkans	3551
3550	Nun zeig doch nicht jedem dein Sixpack	3550
3549	Soll ich Ihnen auch mal was total putziges zeigen?	3549
3548	Zwergenwerfen	3548
3547	Eine ausgefallene Zugverbindung	3547
3546	Das falsche Futter	3546
3545	Fünf Bier bitte	3545
3544	Das als Profilbild?	3544
3543	Boah deine Mudder ist so fett	3543
3542	Brunnenkresse halt die Fresse	3542
3541	10-Meter-Brett	3541
3540	Die Elfe und die Zwölfe	3540
3539	Was kommt als nächstes - Spaßnazis?	3539
3538	Es gibt exakt zwei Arten von Männern	3538
3537	Vorsicht Stufe	3537
3536	Cartoon-Notdienst	3536
3535	Ein weiterer sensationeller Fahndungserfolg für die #PolizeiSachsen	3535
3534	Kompressionsstrümpfe pur	3534
3533	Sie sind gar nicht Trump	3533
3532	Besorgte Hämorrhoiden	3532
3531	Der freundliche Kinobesitzer	3531
3530	Ich bin kein Rassist, aber	3530
3529	Leider war Martins Auto nicht oktoberfest	3529
3528	Gibt es in diesem Gewässer Seescheiden?	3528
3527	Nach 20 Jahren intensiven übens	3527
3526	den Begriff Nazifotze wieder positiv besetzen	3526
3525	Alarmstufe Karmin	3525
3524	Badetag ist erst morgen	3524
3523	Arsch Selber Der hat mich gehauen Der auch	3523
3522	Mein erster Tag bei den Weight Watchers	3522
3521	Wie wir mit Veränderungen umgehen	3521
3520	Lady Chatterley, chattend	3520
3519	Nur noch 17 Serpentinen	3519
3518	Ich kaufe ein R	3518
3517	Ich habe keine Bremse	3517
3516	Ich Depp putze die ganze Zeit meine Brille	3516
3515	Batman als Kind	3515
3514	Auseinandersetzung zwischen Eltern und Kinderlosen	3514
3513	Captain Fremdschäm	3513
3512	Schmetterlinge im Bauch	3512
3511	Selbsthilfegruppe der traurigen Nazis	3511
3510	Erfindung der Unterwasserwaage	3510
3509	Gestern im Drogeriemarkt	3509
3508	Oh ich liebe kleine Babys	3508
3507	Deine Mutter nervt	3507
3506	einen versteckten Panikraum	3506
3505	Was würde mein alter Mahjong-Meister jetzt tun?	3505
3504	Jeder Mann macht das	3504
3503	Goldmedaille im Beach-Volleyball der Damen	3503
3502	Wie Blutwurst gemacht wird	3502
3501	Viele Fußballer leben vegan.	3501
3500	App, mit welcher sich Airbags fernzünden lassen	3500
3499	Ich fürchte, ich muss Sie erschießen	3499
3498	Hast du unsere Mimose beleidigt?	3498
3497	Weilerswist	3497
3496	indem ich mich von meinen Piranhas rasieren lasse.	3496
3495	Die Oma fährt mit mienem Bobby-Car	3495
3494	Vierundachzig zu Null	3494
3493	fand die Polizei mehrere Rennspiele.	3493
3492	Buch mit dem Titel Augenkrebs	3492
3491	Die älteste bekannte Lasagne	3491
3490	Hoffentlich sind das auch wirklich Jungfrauen	3490
3489	Urinprobe in der Spargelsaison	3489
3488	Wunder der Logik	3488
3487	Weil ich trockener Alkoholiker bin	3487
3486	Ein Konzept für eine Bühnenshow	3486
3485	Terroristisches Parken	3485
3484	Wenn Cartoonisten Geld brauchen	3484
3483	Total blöd für die Tesla-Aktie	3483
3482	Vielleicht hast du die Batterien falsch eingelegt	3482
3481	Nachrichten mit heißen Rhythmen	3481
3480	Ich leide immer noch unter meiner Trennu-ng	3480
3479	Haben Sie meine Brille gesehen?	3479
3478	Ich bin kein Baum, ich bin Koch	3478
3477	Handyvideos im Vollformat	3477
3476	Kopfmäuse	3476
3475	Nicht der geringste Zweifel an der Kugelgestalt der Erde	3475
3474	Badum tss	3474
3473	Und außerdem will er keinen Dutt tragen	3473
3472	um so lustiger, je größer die Nasen sind	3472
3471	Eine Frau, die das Spiel kommentiert	3471
3470	Zwischen Theo bis Heinz	3470
3469	einen Witz über den Islam gemacht?	3469
3468	Phaser auf Bestäubung	3468
3467	Wie ich mir die USA vorstelle	3467
3466	Demenz-Selbsthilfegruppe	3466
3465	Rettet die Pocken	3465
3464	Das Brett in der Mitte durchsägen	3464
3463	für eine radikale Senkung der Altersrente	3463
3462	Wenn sich das imperiale System rächt.	3462
3461	Ich bin hier drüben	3461
3460	Kurzsichtige Nazis	3460
3459	Eine Nahrungsmittelhysterie	3459
3458	unsere Töchter mit Marmelade einreiben	3458
3457	Profis über die Schulter geschaut	3457
3456	Nur auf Recep	3456
3455	nur eine funktionslose Attrappe	3455
3454	Als Picasso seine infantile Periode hatte	3454
3453	Welt der Wunder	3453
3452	Das Kind von der Kuh heisst Kalb	3452
3451	Frauen in typischen Männerberufen	3451
3450	Das mittelgrösste Tier der Welt	3450
3449	www.hörnerdrauf.de	3449
3448	Eine Idee aus der Kolonialzeit	3448
3447	Es fährt nicht	3447
3446	Das lang gesuchte Higgs-Boson	3446
3445	für das Nascar-Rennen angemeldet.	3445
3444	alle lassen ihre Drachen steigen	3444
3443	Vermutlich aus Bayern.	3443
3442	Sie haben da was im Gesicht	3442
3441	was sich verdoppelt, wenn man es teilt	3441
3440	Das Whistleblower-Denkmal	3440
3439	Haben wir einen Erdogan beleidigt?	3439
3438	Mein Hund hat Alzheimer	3438
3437	Ist das etwa meine Stimmgabel?	3437
3436	meinen Führerschein für 3 Jahre abgeben	3436
3435	weil ich zu viele Hasskommentare verfasst habe	3435
3434	Eigentlich geht es mir schon viel besser	3434
3433	Die blaue Plakette	3433
3432	Der Eimer von Chartles Lindbergh	3432
3431	Der Kopf von Böhmermann	3431
3430	Dank seines Blasenkatheters	3430
3429	Ich dachte, WhatsApp wäre jetzt sicher	3429
3428	Bild-Reportern über die Schulter geschaut	3428
3427	Wegen Todesfall geöffnet	3427
3426	Die Blitzampel hinter Ikea	3426
3425	Im Atatürk-Mausoleum	3425
3424	Oh verzeihung - Durchlaucht	3424
3423	Did you call 911?	3423
3422	Ein erfolgreicher Kalenderautor	3422
3421	Im Waldbrandgebiet sind erste Hilfslinien eingetroffen	3421
3420	Schiffe verschenken	3420
3419	waren Anhalter sehr unbeliebt.	3419
3418	Ein frisches Straußenei	3418
3417	Würstchen am Spieß	3417
3416	Die Achse des bösen	3416
3415	Störgeräusche aus der Umgebung	3415
3414	Ein Wischmoppstrampler	3414
3413	Popcorn Kino 8	3413
3412	erhalten Sie gratis diese Penisvergrößerungspumpe	3412
3411	Kai Diekmann im Hitler-Auto erwischt	3411
3410	Ist Ihnen schon mal dieser Schalter aufgefallen?	3410
3409	Mein Chef und Lehmann	3409
3408	Am 29. Februar geboren	3408
3407	Windschutzscheibe in Sehstärke	3407
3406	unser Kind zu verschenken?	3406
3405	Hannes45 mit großem H	3405
3404	mit Dihydrogenmonoxid angegriffen	3404
3403	Kurz nach dem Brexit	3403
3402	Sprengstoffweste an der Garderobe abgegeben	3402
3401	In der Steve-Jobs-Schule gelernt	3401
3400	Fleischloser Porno für Veganer	3400
3399	Oh Mist - feste Farbe	3399
3398	Aber das kann doch auch Männern passieren	3398
3397	Die Gedanken der Frauen lesen	3397
3396	Lass dieses Kölsch an mir vorübergehen	3396
3395	Rita in Kampflaune	3395
3394	Unser Lars hat ein Kunstherz	3394
3393	Der Jar Jar Binks des Tatort-Universums	3393
3392	Geduld und Durchhalteverm	3392
3391	weil er den Autofellatio beherrscht	3391
3390	Mein Mann hat gesagt, wir können uns das leisten	3390
3389	Schulzentrum	3389
3388	Der Gynäkologe Dr. Hartholz	3388
3387	Aus Doc Browns Ehealltag	3387
3386	Bevor es Pollenfilter gab	3386
3385	Ich habe ein E-book, das liest sich selbst	3385
3384	Das ist kein Enteisungsspray	3384
3383	Boah voll krass die Hupen	3383
3382	Und wo ist der IS, wenn man ihn wirklich braucht?	3382
3381	Als Mel Brooks Vater wurde	3381
3380	dass ich mit ihr zusammen Shopping Queen schaue	3380
3379	Weil ich nicht singen kann	3379
3378	Eine vorbildliche und harmonische Beziehung	3378
3377	Eine gute Nachricht für alle Briefschreiber	3377
3376	seid ihr Bayern UND Nazis?	3376
3375	Unbekanntes Artefakt	3375
3374	wie von Robert Crumb gezeichnet	3374
3373	in arabischer Gebärdensprache verständlich machen	3373
3372	Viele Frauen können Gedanken hören	3372
3371	Kennen wir uns aus dem Beauty-Free-Shop?	3371
3370	In der Koranschule	3370
3369	Der elektrisch verstellbare Innenspiegel	3369
3368	Haben sie ihre Arschkarte dabei?	3368
3367	Kurz nach Erfindung des Ziegelsteins	3367
3366	Deutsche Post Bücher/Warensendung	3366
3365	Wenn vernetztes Spielzeug gehackt wird	3365
3364	Dass ich da nicht schon früher drauf gekommen bin	3364
3363	Lexikon des organisierten Verbrechens	3363
3362	Hatten die keinen Ersatzreifen, Papi?	3362
3361	Die sind im Panikraum.	3361
3360	wenn sie den Motor abstellen würden	3360
3359	Do you really want to Hürth me?	3359
3358	Sind sie eine Meerjungfrau?	3358
3357	Eine Schallplatte?	3357
3356	Versehentlich das US-Modell geliefert	3356
3355	In der Oboenschule	3355
3354	Irgendwie passt dein Auto zu dir	3354
3353	Qualitätsterror seit 2003	3353
3352	Ein Brötchen mitgehen lassen	3352
3351	Ein Amerikaner quillt	3351
3350	Wenn Frauen keine Lust aufs Bügeln haben	3350
3349	4-Gänge-Menü mit Rückwärtsgang	3349
3348	Kann man eigentlich Witze über Demenz machen?	3348
3347	Die berüchtigte Kinopalme	3347
3346	Wenn Veterinäre ihre Brille verlieren	3346
3345	Ziehen sie eine Nummer	3345
3344	Aber ihr Vater ist erst fünfzig.	3344
3343	IQ-Schnelltest, Lektion II	3343
3342	Als Damenrad verkleidet	3342
3341	Zieh doch mal die hässliche Jacke aus	3341
3340	Der Axe-Effekt	3340
3339	Nicht den Strahl kreuzen	3339
3338	Biohähnchen sind nicht gespritzt	3338
3337	Das neue Buch von Akif Pirinçci	3337
3336	Beim Tattoo-Doktor	3336
3335	Aus dem Alltag der Waschbären	3335
3334	Helmpflicht für Fussgänger	3334
3333	Du hast die Einladung nicht richtig durchgelesen, oder?	3333
3332	Geiles Tattoo, Alter	3332
3331	Papa hat mit meinen Legos gespielt	3331
3330	Zuhause bei Familie Höcke	3330
3329	Ach würden sich meine Eltern doch auch scheiden lassen	3329
3328	ihr Taschengeld in einen frischen Truthahn investiert.	3328
3327	Was bestelle ich mir auch einen Hagenuttentee	3327
3326	Bespuckt, weil man VW fährt	3326
3325	Mein German Language Coach	3325
3324	Nachdem die Abgasmanipulation aufgefallen ist	3324
3323	Trick, um unangenehme Toilettengerüche zu überdecken.	3323
3322	Wir hatten auch mal überlegt, einen Nazi anzuschaffen	3322
3321	Eine hochpräzise Briefwaage	3321
3320	von der Paläo-Diät überzeugen können	3320
3319	Als es noch kein Internet gab	3319
3318	Mein erster Tag bei der NSA	3318
3317	sagen sie einfach Parkstütze	3317
3316	Twerking und die Folgen	3316
3315	Wenn der Fallschirm nicht öffnet	3315
3314	Je suis VW	3314
3313	Fährt mit krimineller Energie.	3313
3312	den Schlüssel unter die Fussmatte gelegt?	3312
3311	Du hast mich betrogen?	3311
3310	Mein Mann hat noch nie nach Oralverkehr gefragt	3310
3309	Mobbing wird immer brutaler	3309
3308	Kriege ich ein Hologramm?	3308
3307	Nacktfotos geschickt	3307
3306	Ein Sixpack implantieren lassen	3306
3305	Die Mondlandung der esoterischen Weltraumorganisation	3305
3304	wieviel Fernsehwerbung ein Mensch verträgt	3304
3303	Experte für erdnahe Objekte	3303
3302	Mein Nebenjob in der Chipsfabrik	3302
3301	Kinder werden ja so schnell gross	3301
3300	eine alte Zeichnung nehmen	3300
3299	Und das gilt auch für meinen Hund	3299
3298	Angela Merkel	3298
3297	Ich wäre auch gern wie der Führer	3297
3296	Erwarten sie Zwillinge?	3296
3295	Puh - hast du gefurzt?	3295
3294	Wenn Fernsehsender auf Nummer sicher gehen	3294
3293	Das Kameleon	3293
3292	Satellitennavigation in der Landwirtschaft	3292
3291	Asterix bei den Schweizern	3291
3290	Toter Winkel	3290
3289	Ich komme wieder	3289
3288	Arbeitstag eines Cartoonisten	3288
3287	Ein Prüfsiegel erteilen	3287
3286	Walter Palmer und Cecil	3286
3285	Schau mal - Windows 10	3285
3284	einen geschlechtsspezifischenn Zweitnamen	3284
3283	Unser schönstes Urlaubsfoto	3283
3282	Wenn sie möchten, dass sich ihr Mann setzt	3282
3281	Grillen mit Blasebalg	3281
3280	Wenn Frauen pupsen	3280
3279	Diese heterosexuellen Perversen	3279
3278	Diskrete Beschattungen	3278
3277	Supie, schon eingetütet	3277
3276	Fussballerlegenden im Portrait	3276
3275	lässt sich der neue Forpel mit dem Smartphone ausparken	3275
3274	Die 24 Stunden von les Mains	3274
3273	Nicht meine Kinder an Bord	3273
3272	It´s easy to play Metal Piano	3272
3271	Ich hätte wohl vorher nochmal abspeichern sollen	3271
3270	Aus Protest gegen Cybermobbing	3270
3269	Lass dir die Nase vergrössern	3269
3268	Auf dem Samuel-Colt-Gedenkamoklauf	3268
3267	Färben Tattoos eigentlich ab?	3267
3266	Mein spöttischer Cartoon über den BER	3266
3265	Man sagte mir, es seien Singvögel	3265
3264	Lars ist im Weg.	3264
3263	Kaufe ihre Frau	3263
3262	Protest gegen das System des ÖPNV	3262
3261	Schaut mal - Geld	3261
3260	Sind sie auch auf Fesbook?	3260
3259	Erst die Schrecksekunde abwarten	3259
3258	Wenn Männer Frauenfussball gucken	3258
3257	Rachmaninow, der Restauranttester	3257
3256	Vom Auto hat sie die vordere Hälfte gekriegt	3256
3255	In einer nordkoreanischen Cartoonfabrik gefangen gehalten	3255
3254	Schau dem armen Tier in die Augen	3254
3253	Eine Mail von einem anonymen Cartoonisten	3253
3252	Diese Mörderhitze	3252
3251	Dafür vertreibt es die Stechmücken	3251
3250	Was kosten die Quarktaschen?	3250
3249	Munitionserdbeeren	3249
3248	Ach Rollator, Else	3248
3247	Ist der Spargel schon weich?	3247
3246	Noch mehr Ausrufezeichen	3246
3245	Sie haben ihren Sohn Arthur Dieter genannt?	3245
3244	Ich habe nur grosses Glück mit meinen Krampfadern	3244
3243	Das tragen schicker Anzäüge	3243
3242	über die dicke Frau mit dem Eis lustig gemacht	3242
3241	Wie lange hat der denn Garantie?	3241
3240	Mit Ihren Ohren ist soweit alles in Ordnung	3240
3239	Sind Sie Oboist?	3239
3238	Selfie-Sticks im Tierreich	3238
3237	Ich hätte ja schon Lust auf einen Quickie	3237
3236	Das neue Amazon-Restaurant	3236
3235	Findest du mein Essen fade?	3235
3234	Ein Brief von unserem Postboten.	3234
3233	Kriege ich ein Diagramm?	3233
3232	Schau - ich kriege mein Knie auf den Boden	3232
3231	Im Fachgeschäft für DJ-Equipment	3231
3230	Und nun zu deiner Browser-Historie	3230
3229	Modellbau früher und heute	3229
3228	Wenn Käfer pupsen	3228
3227	Was für ein knackiger Hintern	3227
3226	Kein leichter Job: Integrationsbeauftragter	3226
3225	Buddha im Lotussitz	3225
3224	IQ-Schnelltest	3224
3223	Niemals die Giraffe nach dem Nichtschwimmerbecken fragen	3223
3222	Alles Wichser	3222
3221	Das vordere Stauende	3221
3220	Wie lange schon sehne ich mich nach der Zombie-Apokalypse	3220
3219	Radfahrerabendessen	3219
3218	Können diese Augen lügen?	3218
3217	Och nö	3217
3216	Als Ärzte noch Hausbesuche machten	3216
3215	So wollte Putin das Internet erobern	3215
3214	Dank E. L. James	3214
3213	Mein neues Magnetarmband	3213
3212	Wie man Amerikaner zuverlässig ausser Gefecht setzt	3212
3211	Wir hätten noch Beethovenwürfel	3211
3210	Mein neues T-Shirt passt einfach zu jeder Gelegenheit.	3210
3209	Richtige Frauen haben Kurven.	3209
3208	Schnitt, Positionswechsel	3208
3207	Leider haben wir eine Küchenscharbe	3207
3206	Das Smartphone bei Filmaufnahmen quer halten	3206
3205	Soll ich Ihnen meinen Stockholm zeigen?	3205
3204	Fensterglas-Hipsterbrille	3204
3203	Was zumböser böser Hund	3203
3202	Eine Verschwörungstheorie wird geboren	3202
3201	Warum zum Teufel heisse ich Ariane?	3201
3200	Da gab es noch Tante-Google-Läden	3200
3199	He	3199
3198	Zeit, meine E-mails zu beantworten	3198
3197	Ich hatte mich total auf die Sonnenfinsternis gefreut.	3197
3196	Na toll - die Witzpolizei	3196
3195	Können sie mir sagen, ob der 353 bis Mossul fährt?	3195
3194	Ich bin sogar stereogam	3194
3193	Die Ideenfee	3193
3192	Bei der Kinderpsychologin	3192
3191	Exkremsport	3191
3190	Wenn das in den AGB stand, Herr Zuckerberg	3190
3189	Sie trägt einen Distanzring	3189
3188	Schreinerei Escher	3188
3187	Geschnittene Szene aus Cliffhanger	3187
3186	Sonderspur für überbreite SUVs	3186
3185	Amazon beschwert sich	3185
3184	dank der Kaf-fee	3184
3183	Die Erde ist flach	3183
3182	Wenn die Impfverweigerung weiter um sich greift	3182
3181	Du bist Bassist, du hast keine Freundin	3181
3180	Bei der Pegida-Demo unglücklich gestürzt	3180
3179	Mittels DNS-Analyse den Hund ermitteln	3179
3178	Wieso hat Facebook unser Profilbild gelöscht?	3178
3177	hätte er uns dann den Porsche Cayenne geschenkt?	3177
3176	Frigida	3176
3175	Wenn man an einem Dessert mit Blattgold erstickt	3175
3174	einen komplexen Vorgang einem Spatzenhirn vermitteln	3174
3173	Dick und trotzdem glücklich	3173
3172	Träum weiter Muahahahahahaha	3172
3171	Justin-Bieber-Karikaturen	3171
3170	Arschbombe	3170
3169	Der Perscheid hat sich wieder über deinen winzigen Penis lustig gemacht.	3169
3168	Absatz zur Quantenschleifengravitation	3168
3167	Seit diese Dinger den ganzen Wind verbrauchen	3167
3166	Miss Bildung	3166
3165	sind wir dann nicht schuld an den NSU-Morden?	3165
3164	Sexismus	3164
3163	Netter Versuch	3163
3162	den Autofahrer der Zukunft vorgestellt	3162
3161	Victoire	3161
3160	Der Tag, als Mohammed depressiv wurde	3160
3159	Kinder sollten lieber Bücher lesen	3159
3158	Wenn Männer Eis kratzen	3158
3157	Ist das unser Pilot?	3157
3156	Unterhaltungsprogramm der Costa Concordia	3156
3155	Smelfie	3155
3154	James Bond, wie er von hinten auf seine Nacktputzfrau schiesst	3154
3153	Sie nennen ihren Hund Erdogan?	3153
3152	Ein Frauenglück	3152
3151	Die Farbe ist noch nicht trocken	3151
3150	Ich möchte mich für das gemischte Einzel anmelden	3150
3149	Meine Frau ist schwanger, obwohl wir nie Sex hatten	3149
3148	Mein soziales Engagement als Flughafenclown	3148
3147	Das Stahnkesche Phänomen	3147
3146	23. Tag: Dorthe dorrte.	3146
3145	Mein Mann kennt immer noch nicht meine Augenfarbe	3145
3144	Ich habe den Tiger in Dinner for One gespielt	3144
3143	Ein interessantes Oberteil	3143
3142	Englischlehrers Alptraum	3142
3141	Auto auf 4 Uhr	3141
3140	Braille-Kunst	3140
3139	Das Einwurfeinschreiben	3139
3138	Das Übergabeeinschreiben	3138
3137	Zwar tragisch, aber beliebt auf Twitter	3137
3136	Ich würde sie auch scheisse finden, wenn sie weiss wären, Herr Adebisi	3136
3135	Schedioasteiosphobie	3135
3134	Sexinesslevel beim Brillezurechtrücken	3134
3133	Bitte nicht draufpinkeln	3133
3132	ein Artischockenherz eingepflanzt	3132
3131	Bevor es Facebook gab	3131
3130	Frauen und ihre seltsamen Sonderwünsche	3130
3129	Die schrecklichen Folgen des Drogenkonsums	3129
3128	Dein erster Schultag	3128
3127	Einhörner?	3127
3126	7 Minuten nach dem Luftreifen wurde die Reisszwecke erfunden.	3126
3125	Aber haben sie schon mein Handy gefunden?	3125
3124	mit einem Boxer geschlafen	3124
3123	Hach die Landluft	3123
3122	wie eine Wanne voller Maden	3122
3121	Charlie-Brown-Tattoo	3121
3120	Meine Frau hat sich ja die Brüste machen lassen	3120
3119	Mir gefällt deine Frisur trotzdem	3119
3118	Ich konnte doch nicht ahnen, dass er Lepra hat	3118
3117	Woher wissen die, dass du Lokführer bist?	3117
3116	dafür kriege ich beim Aldi zwei	3116
3115	Wie Fernsehprogrammplanung funktioniert	3115
3114	oder auf deutsch: Ablenk	3114
3113	Mein Hund ist ja leider verstorben	3113
3112	Bedienung von Touchpads	3112
3111	ein bundesweiter Feiertag?	3111
3110	Der Nobelpreis für Frauen	3110
3109	weil ich komme ja aus der Missbrauchs-Szene	3109
3108	Wenn Boxer Sex hatten	3108
3107	Eine 50-Meter-Rolle Klebeband	3107
3106	Machst du etwa gerade ein Selfie?	3106
3105	Teilzeitmaschine	3105
3104	Der Beginn der Zombie-Apokalypse	3104
3103	Laserbehandlung	3103
3102	Verkauf von Adventskalendern	3102
3101	überzeugt, die AFD zu wählen	3101
3100	Kurz nach Erfindung der Melkmaschine	3100
3099	Das Vermächtnis des heiligen Steve	3099
3098	Im Gegensatz zu anderen Elektroautos	3098
3097	Die Werbung in der Tagesschau	3097
3096	Verdacht der Spielmanipulation	3096
3095	Du sollst doch keine schweren Sachen tragen	3095
3094	Hast du dir wenigstens die Zähne geputzt?	3094
3093	Irb	3093
3092	So richtig runde Löcher	3092
3091	Institute of Catacean Research	3091
3090	Mein zur Nachahmung empfohlenes neues Hobby	3090
3089	Nachlassende Qualität seit 1853	3089
3088	Keine Luftlöcher im Karton	3088
3087	Haben Sie noch einen letzten Wunsch?	3087
3086	Doppelpunkt klein b	3086
3085	Scheiss Gene	3085
3084	Bedauerlich, dass Wetten Dass abgesetzt wurde	3084
3083	Haben Sie schon für die HNO-Klinik gespendet?	3083
3082	Tatortzeit	3082
3081	Ybra-Jara Guarani entdeckt die Europäer	3081
3080	Cartoons für Blöde	3080
3079	Daf find meine Lippen	3079
3078	Proletenstempelei	3078
3077	Darf ich unser Hochzeitsfoto teilen?	3077
3076	Die Penisfischer von Prerow	3076
3075	Akku schwach	3075
3074	Das ist nur ein Ecclestone	3074
3073	Der Kernschatten von Biblis B	3073
3072	Wenn die Bachblütentherapie nicht anschlägt	3072
3071	Wo ist das Toilettenpapier?	3071
3070	Der Kollege Möller wäre noch zu haben	3070
3069	Scheisse die Bullen	3069
3068	über unsere Art zu gehen	3068
3067	Setzen	3067
3066	Die Costa Concordia wird geborgen	3066
3065	so diagnostizieren sie Ebola	3065
3064	um 10 Gramm Penis zu transportieren	3064
3063	Geiles Tattoo, Alter	3063
3062	Chemikalien, welche Menschen dumm machen	3062
3061	Der Löwe springt nicht an	3061
3060	Mein Sonnenschein	3060
3059	Die Marketingabteilung eines kostenpflichtigen Fitnessprogramms	3059
3058	Das stand so nicht in meinem Horoskop	3058
3057	Ich kann Un Fug	3057
3056	Beim Bio-Zahnarzt	3056
3055	den Rassismus abschaffen	3055
3054	Ihr schwuler bester Freund	3054
3053	Ich hätte noch ein Einhörnchen da.	3053
3052	Nicht bei Durchfall.	3052
3051	wilden Wein zu zähmen.	3051
3050	Der deutsche Unwetterdienst	3050
3049	Warum ich kein Vegetarier mehr bin	3049
3048	Anfängerfehler bei Cartoons	3048
3047	Sie sind gar nicht Scarlett Johansson	3047
3046	Sie müssen das Smartphone beim Filmen quer halten	3046
3045	Für die Teilnahme an einem Wettbewerb	3045
3044	Hallo Berlin	3044
3043	Lunarzellen	3043
3042	Der Spanplattenbaum	3042
3041	Ich fördere Coltan	3041
3040	Der kleine Pipikackapups	3040
3039	Ein Buttermesser, das niemals stumpf wird	3039
3038	Die Ursache der Schleifgeräusche	3038
3037	Du verstehst Unlogik nicht	3037
3036	Enthält Verdickungsmittel?	3036
3035	Dieses arme Bärenjunge hat sein Handy verloren	3035
3034	Europa braucht wieder die Reichsmark	3034
3033	waren mexikanisch essen	3033
3032	Verbundtechnologie aus Kohlefaser und Magnesium	3032
3031	Japanischer Premiumreis	3031
3030	Drei runde Spitzbrötchen bitte	3030
3029	Conchita-Wurst-Denkmal	3029
3028	Das erste Schumacher-Foto	3028
3027	bei gleichem Abstand näher	3027
3026	Welcher Grilltyp bist du?	3026
3025	beschließen wir heimlich die Armensteuer	3025
3024	Jürgens Karriere bei der Tagesschau	3024
3023	Geplante Obsoleszenz	3023
3022	Mutter	3022
3021	Papa ist im Fernsehen	3021
3020	Auf der Pharma-Messe	3020
3019	Die Zeche zahlt wie immer der kleine Mann	3019
3018	Das neue I-Dings	3018
3017	Noah hatte einen Sprung in der Schüssel	3017
3016	Frauen - mehr als ein Stück Fleisch	3016
3015	Kelch aus echtem Bleipogrom	3015
3014	Sie haben da eine Spinne	3014
3013	Ich kann nicht schwimmen	3013
3012	Ich war mal Einhornscheisse	3012
3011	Trugschlüsse durch Kinderlieder	3011
3010	Fuck the Thythtem	3010
3009	Warum trägst du denn einen Bart?	3009
3008	Berühmte letzte Selfies	3008
3007	Anfänger / Idiot	3007
3006	Das erste, was ein Mann nach dem Aufstehen sieht	3006
3005	Das macht dann 12,98 Hallo?	3005
3004	Beliebte Fallschirmsprungfiguren	3004
3003	Sie sind ja gar nicht Uli Hoeness	3003
3002	ein völlig falsches Bild vom milden Westen	3002
3001	Frauen im Cartoonberuf	3001
3000	Schade, dass man den nicht veröffentlichen kann	3000
